year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points
1982,final,at,gb,Austria,United Kingdom,12,,
1982,final,at,se,Austria,Sweden,8,,
1982,final,at,at,Austria,Austria,0,,
1982,final,at,es,Austria,Spain,0,,
1982,final,at,ie,Austria,Ireland,0,,
1982,final,at,no,Austria,Norway,6,,
1982,final,at,pt,Austria,Portugal,0,,
1982,final,at,yu,Austria,Yugoslavia,0,,
1982,final,at,tr,Austria,Turkey,3,,
1982,final,at,nl,Austria,Netherlands,0,,
1982,final,at,dk,Austria,Denmark,0,,
1982,final,at,fi,Austria,Finland,0,,
1982,final,be,de,Belgium,Germany,10,,
1982,final,be,il,Belgium,Israel,7,,
1982,final,be,ch,Belgium,Switzerland,12,,
1982,final,be,be,Belgium,Belgium,0,,
1982,final,be,cy,Belgium,Cyprus,3,,
1982,final,be,lu,Belgium,Luxembourg,8,,
1982,final,be,gb,Belgium,United Kingdom,0,,
1982,final,be,se,Belgium,Sweden,5,,
1982,final,be,at,Belgium,Austria,6,,
1982,final,be,es,Belgium,Spain,4,,
1982,final,be,ie,Belgium,Ireland,0,,
1982,final,be,no,Belgium,Norway,2,,
1982,final,be,pt,Belgium,Portugal,0,,
1982,final,be,yu,Belgium,Yugoslavia,1,,
1982,final,be,tr,Belgium,Turkey,0,,
1982,final,be,nl,Belgium,Netherlands,0,,
1982,final,be,dk,Belgium,Denmark,0,,
1982,final,be,fi,Belgium,Finland,0,,
1982,final,cy,de,Cyprus,Germany,12,,
1982,final,cy,il,Cyprus,Israel,2,,
1982,final,cy,ch,Cyprus,Switzerland,6,,
1982,final,cy,be,Cyprus,Belgium,8,,
1982,final,cy,cy,Cyprus,Cyprus,0,,
1982,final,cy,lu,Cyprus,Luxembourg,0,,
1982,final,cy,gb,Cyprus,United Kingdom,3,,
1982,final,cy,se,Cyprus,Sweden,0,,
1982,final,cy,at,Cyprus,Austria,7,,
1982,final,cy,es,Cyprus,Spain,10,,
1982,final,cy,ie,Cyprus,Ireland,5,,
1982,final,cy,no,Cyprus,Norway,4,,
1982,final,cy,pt,Cyprus,Portugal,0,,
1982,final,cy,yu,Cyprus,Yugoslavia,1,,
1982,final,cy,tr,Cyprus,Turkey,0,,
1982,final,cy,nl,Cyprus,Netherlands,0,,
1982,final,cy,dk,Cyprus,Denmark,0,,
1982,final,cy,fi,Cyprus,Finland,0,,
1982,final,dk,de,Denmark,Germany,12,,
1982,final,dk,il,Denmark,Israel,1,,
1982,final,dk,ch,Denmark,Switzerland,7,,
1982,final,dk,be,Denmark,Belgium,10,,
1982,final,dk,cy,Denmark,Cyprus,0,,
1982,final,dk,lu,Denmark,Luxembourg,4,,
1982,final,dk,gb,Denmark,United Kingdom,2,,
1982,final,dk,se,Denmark,Sweden,8,,
1982,final,dk,at,Denmark,Austria,6,,
1982,final,dk,es,Denmark,Spain,0,,
1982,final,dk,ie,Denmark,Ireland,5,,
1982,final,dk,no,Denmark,Norway,0,,
1982,final,dk,pt,Denmark,Portugal,0,,
1982,final,dk,yu,Denmark,Yugoslavia,3,,
1982,final,dk,tr,Denmark,Turkey,0,,
1982,final,dk,nl,Denmark,Netherlands,0,,
1982,final,dk,dk,Denmark,Denmark,0,,
1982,final,dk,fi,Denmark,Finland,0,,
1982,final,fi,de,Finland,Germany,10,,
1982,final,fi,il,Finland,Israel,12,,
1982,final,fi,ch,Finland,Switzerland,0,,
1982,final,fi,be,Finland,Belgium,5,,
1982,final,fi,cy,Finland,Cyprus,8,,
1982,final,fi,lu,Finland,Luxembourg,7,,
1982,final,fi,gb,Finland,United Kingdom,4,,
1982,final,fi,se,Finland,Sweden,3,,
1982,final,fi,at,Finland,Austria,0,,
1982,final,fi,es,Finland,Spain,6,,
1982,final,fi,ie,Finland,Ireland,0,,
1982,final,fi,no,Finland,Norway,0,,
1982,final,fi,pt,Finland,Portugal,2,,
1982,final,fi,yu,Finland,Yugoslavia,0,,
1982,final,fi,tr,Finland,Turkey,1,,
1982,final,fi,nl,Finland,Netherlands,0,,
1982,final,fi,dk,Finland,Denmark,0,,
1982,final,fi,fi,Finland,Finland,0,,
1982,final,de,de,Germany,Germany,0,,
1982,final,de,il,Germany,Israel,12,,
1982,final,de,ch,Germany,Switzerland,0,,
1982,final,de,be,Germany,Belgium,4,,
1982,final,de,cy,Germany,Cyprus,6,,
1982,final,de,lu,Germany,Luxembourg,8,,
1982,final,de,gb,Germany,United Kingdom,1,,
1982,final,de,se,Germany,Sweden,2,,
1982,final,de,at,Germany,Austria,0,,
1982,final,de,es,Germany,Spain,7,,
1982,final,de,ie,Germany,Ireland,3,,
1982,final,de,no,Germany,Norway,10,,
1982,final,de,pt,Germany,Portugal,0,,
1982,final,de,yu,Germany,Yugoslavia,0,,
1982,final,de,tr,Germany,Turkey,0,,
1982,final,de,nl,Germany,Netherlands,5,,
1982,final,de,dk,Germany,Denmark,0,,
1982,final,de,fi,Germany,Finland,0,,
1982,final,ie,de,Ireland,Germany,12,,
1982,final,ie,il,Ireland,Israel,0,,
1982,final,ie,ch,Ireland,Switzerland,8,,
1982,final,ie,be,Ireland,Belgium,4,,
1982,final,ie,cy,Ireland,Cyprus,0,,
1982,final,ie,lu,Ireland,Luxembourg,10,,
1982,final,ie,gb,Ireland,United Kingdom,7,,
1982,final,ie,se,Ireland,Sweden,3,,
1982,final,ie,at,Ireland,Austria,5,,
1982,final,ie,es,Ireland,Spain,0,,
1982,final,ie,ie,Ireland,Ireland,0,,
1982,final,ie,no,Ireland,Norway,6,,
1982,final,ie,pt,Ireland,Portugal,2,,
1982,final,ie,yu,Ireland,Yugoslavia,0,,
1982,final,ie,tr,Ireland,Turkey,0,,
1982,final,ie,nl,Ireland,Netherlands,0,,
1982,final,ie,dk,Ireland,Denmark,1,,
1982,final,ie,fi,Ireland,Finland,0,,
1982,final,il,de,Israel,Germany,12,,
1982,final,il,il,Israel,Israel,0,,
1982,final,il,ch,Israel,Switzerland,10,,
1982,final,il,be,Israel,Belgium,6,,
1982,final,il,cy,Israel,Cyprus,7,,
1982,final,il,lu,Israel,Luxembourg,5,,
1982,final,il,gb,Israel,United Kingdom,2,,
1982,final,il,se,Israel,Sweden,0,,
1982,final,il,at,Israel,Austria,4,,
1982,final,il,es,Israel,Spain,8,,
1982,final,il,ie,Israel,Ireland,3,,
1982,final,il,no,Israel,Norway,0,,
1982,final,il,pt,Israel,Portugal,1,,
1982,final,il,yu,Israel,Yugoslavia,0,,
1982,final,il,tr,Israel,Turkey,0,,
1982,final,il,nl,Israel,Netherlands,0,,
1982,final,il,dk,Israel,Denmark,0,,
1982,final,il,fi,Israel,Finland,0,,
1982,final,lu,de,Luxembourg,Germany,0,,
1982,final,lu,il,Luxembourg,Israel,10,,
1982,final,lu,ch,Luxembourg,Switzerland,2,,
1982,final,lu,be,Luxembourg,Belgium,5,,
1982,final,lu,cy,Luxembourg,Cyprus,4,,
1982,final,lu,lu,Luxembourg,Luxembourg,0,,
1982,final,lu,gb,Luxembourg,United Kingdom,12,,
1982,final,lu,se,Luxembourg,Sweden,3,,
1982,final,lu,at,Luxembourg,Austria,0,,
1982,final,lu,es,Luxembourg,Spain,1,,
1982,final,lu,ie,Luxembourg,Ireland,0,,
1982,final,lu,no,Luxembourg,Norway,6,,
1982,final,lu,pt,Luxembourg,Portugal,7,,
1982,final,lu,yu,Luxembourg,Yugoslavia,0,,
1982,final,lu,tr,Luxembourg,Turkey,8,,
1982,final,lu,nl,Luxembourg,Netherlands,0,,
1982,final,lu,dk,Luxembourg,Denmark,0,,
1982,final,lu,fi,Luxembourg,Finland,0,,
1982,final,nl,de,Netherlands,Germany,6,,
1982,final,nl,il,Netherlands,Israel,8,,
1982,final,nl,ch,Netherlands,Switzerland,10,,
1982,final,nl,be,Netherlands,Belgium,3,,
1982,final,nl,cy,Netherlands,Cyprus,12,,
1982,final,nl,lu,Netherlands,Luxembourg,7,,
1982,final,nl,gb,Netherlands,United Kingdom,1,,
1982,final,nl,se,Netherlands,Sweden,5,,
1982,final,nl,at,Netherlands,Austria,0,,
1982,final,nl,es,Netherlands,Spain,0,,
1982,final,nl,ie,Netherlands,Ireland,0,,
1982,final,nl,no,Netherlands,Norway,0,,
1982,final,nl,pt,Netherlands,Portugal,4,,
1982,final,nl,yu,Netherlands,Yugoslavia,0,,
1982,final,nl,tr,Netherlands,Turkey,2,,
1982,final,nl,nl,Netherlands,Netherlands,0,,
1982,final,nl,dk,Netherlands,Denmark,0,,
1982,final,nl,fi,Netherlands,Finland,0,,
1982,final,no,de,Norway,Germany,10,,
1982,final,no,il,Norway,Israel,1,,
1982,final,no,ch,Norway,Switzerland,4,,
1982,final,no,be,Norway,Belgium,5,,
1982,final,no,cy,Norway,Cyprus,12,,
1982,final,no,lu,Norway,Luxembourg,7,,
1982,final,no,gb,Norway,United Kingdom,6,,
1982,final,no,se,Norway,Sweden,8,,
1982,final,no,at,Norway,Austria,0,,
1982,final,no,es,Norway,Spain,0,,
1982,final,no,ie,Norway,Ireland,2,,
1982,final,no,no,Norway,Norway,0,,
1982,final,no,pt,Norway,Portugal,0,,
1982,final,no,yu,Norway,Yugoslavia,0,,
1982,final,no,tr,Norway,Turkey,3,,
1982,final,no,nl,Norway,Netherlands,0,,
1982,final,no,dk,Norway,Denmark,0,,
1982,final,no,fi,Norway,Finland,0,,
1982,final,pt,de,Portugal,Germany,12,,
1982,final,pt,il,Portugal,Israel,10,,
1982,final,pt,ch,Portugal,Switzerland,2,,
1982,final,pt,be,Portugal,Belgium,8,,
1982,final,pt,cy,Portugal,Cyprus,5,,
1982,final,pt,lu,Portugal,Luxembourg,6,,
1982,final,pt,gb,Portugal,United Kingdom,4,,
1982,final,pt,se,Portugal,Sweden,7,,
1982,final,pt,at,Portugal,Austria,0,,
1982,final,pt,es,Portugal,Spain,0,,
1982,final,pt,ie,Portugal,Ireland,1,,
1982,final,pt,no,Portugal,Norway,0,,
1982,final,pt,pt,Portugal,Portugal,0,,
1982,final,pt,yu,Portugal,Yugoslavia,0,,
1982,final,pt,tr,Portugal,Turkey,0,,
1982,final,pt,nl,Portugal,Netherlands,0,,
1982,final,pt,dk,Portugal,Denmark,3,,
1982,final,pt,fi,Portugal,Finland,0,,
1982,final,es,de,Spain,Germany,12,,
1982,final,es,il,Spain,Israel,6,,
1982,final,es,ch,Spain,Switzerland,0,,
1982,final,es,be,Spain,Belgium,10,,
1982,final,es,cy,Spain,Cyprus,7,,
1982,final,es,lu,Spain,Luxembourg,5,,
1982,final,es,gb,Spain,United Kingdom,1,,
1982,final,es,se,Spain,Sweden,4,,
1982,final,es,at,Spain,Austria,8,,
1982,final,es,es,Spain,Spain,0,,
1982,final,es,ie,Spain,Ireland,3,,
1982,final,es,no,Spain,Norway,2,,
1982,final,es,pt,Spain,Portugal,0,,
1982,final,es,yu,Spain,Yugoslavia,0,,
1982,final,es,tr,Spain,Turkey,0,,
1982,final,es,nl,Spain,Netherlands,0,,
1982,final,es,dk,Spain,Denmark,0,,
1982,final,es,fi,Spain,Finland,0,,
1982,final,se,de,Sweden,Germany,8,,
1982,final,se,il,Sweden,Israel,10,,
1982,final,se,ch,Sweden,Switzerland,2,,
1982,final,se,be,Sweden,Belgium,7,,
1982,final,se,cy,Sweden,Cyprus,0,,
1982,final,se,lu,Sweden,Luxembourg,0,,
1982,final,se,gb,Sweden,United Kingdom,0,,
1982,final,se,se,Sweden,Sweden,0,,
1982,final,se,at,Sweden,Austria,0,,
1982,final,se,es,Sweden,Spain,0,,
1982,final,se,ie,Sweden,Ireland,5,,
1982,final,se,no,Sweden,Norway,4,,
1982,final,se,pt,Sweden,Portugal,6,,
1982,final,se,yu,Sweden,Yugoslavia,12,,
1982,final,se,tr,Sweden,Turkey,0,,
1982,final,se,nl,Sweden,Netherlands,3,,
1982,final,se,dk,Sweden,Denmark,1,,
1982,final,se,fi,Sweden,Finland,0,,
1982,final,ch,de,Switzerland,Germany,12,,
1982,final,ch,il,Switzerland,Israel,10,,
1982,final,ch,ch,Switzerland,Switzerland,0,,
1982,final,ch,be,Switzerland,Belgium,2,,
1982,final,ch,cy,Switzerland,Cyprus,8,,
1982,final,ch,lu,Switzerland,Luxembourg,0,,
1982,final,ch,gb,Switzerland,United Kingdom,5,,
1982,final,ch,se,Switzerland,Sweden,4,,
1982,final,ch,at,Switzerland,Austria,0,,
1982,final,ch,es,Switzerland,Spain,7,,
1982,final,ch,ie,Switzerland,Ireland,6,,
1982,final,ch,no,Switzerland,Norway,0,,
1982,final,ch,pt,Switzerland,Portugal,1,,
1982,final,ch,yu,Switzerland,Yugoslavia,0,,
1982,final,ch,tr,Switzerland,Turkey,3,,
1982,final,ch,nl,Switzerland,Netherlands,0,,
1982,final,ch,dk,Switzerland,Denmark,0,,
1982,final,ch,fi,Switzerland,Finland,0,,
1982,final,tr,de,Turkey,Germany,12,,
1982,final,tr,il,Turkey,Israel,0,,
1982,final,tr,ch,Turkey,Switzerland,2,,
1982,final,tr,be,Turkey,Belgium,6,,
1982,final,tr,cy,Turkey,Cyprus,0,,
1982,final,tr,lu,Turkey,Luxembourg,3,,
1982,final,tr,gb,Turkey,United Kingdom,10,,
1982,final,tr,se,Turkey,Sweden,0,,
1982,final,tr,at,Turkey,Austria,7,,
1982,final,tr,es,Turkey,Spain,8,,
1982,final,tr,ie,Turkey,Ireland,1,,
1982,final,tr,no,Turkey,Norway,0,,
1982,final,tr,pt,Turkey,Portugal,5,,
1982,final,tr,yu,Turkey,Yugoslavia,4,,
1982,final,tr,tr,Turkey,Turkey,0,,
1982,final,tr,nl,Turkey,Netherlands,0,,
1982,final,tr,dk,Turkey,Denmark,0,,
1982,final,tr,fi,Turkey,Finland,0,,
1982,final,gb,de,United Kingdom,Germany,8,,
1982,final,gb,il,United Kingdom,Israel,1,,
1982,final,gb,ch,United Kingdom,Switzerland,12,,
1982,final,gb,be,United Kingdom,Belgium,2,,
1982,final,gb,cy,United Kingdom,Cyprus,3,,
1982,final,gb,lu,United Kingdom,Luxembourg,6,,
1982,final,gb,gb,United Kingdom,United Kingdom,0,,
1982,final,gb,se,United Kingdom,Sweden,5,,
1982,final,gb,at,United Kingdom,Austria,10,,
1982,final,gb,es,United Kingdom,Spain,0,,
1982,final,gb,ie,United Kingdom,Ireland,7,,
1982,final,gb,no,United Kingdom,Norway,0,,
1982,final,gb,pt,United Kingdom,Portugal,4,,
1982,final,gb,yu,United Kingdom,Yugoslavia,0,,
1982,final,gb,tr,United Kingdom,Turkey,0,,
1982,final,gb,nl,United Kingdom,Netherlands,0,,
1982,final,gb,dk,United Kingdom,Denmark,0,,
1982,final,gb,fi,United Kingdom,Finland,0,,
1982,final,yu,de,Yugoslavia,Germany,12,,
1982,final,yu,il,Yugoslavia,Israel,3,,
1982,final,yu,ch,Yugoslavia,Switzerland,10,,
1982,final,yu,be,Yugoslavia,Belgium,7,,
1982,final,yu,cy,Yugoslavia,Cyprus,5,,
1982,final,yu,lu,Yugoslavia,Luxembourg,0,,
1982,final,yu,gb,Yugoslavia,United Kingdom,6,,
1982,final,yu,se,Yugoslavia,Sweden,2,,
1982,final,yu,at,Yugoslavia,Austria,4,,
1982,final,yu,es,Yugoslavia,Spain,1,,
1982,final,yu,ie,Yugoslavia,Ireland,8,,
1982,final,yu,no,Yugoslavia,Norway,0,,
1982,final,yu,pt,Yugoslavia,Portugal,0,,
1982,final,yu,yu,Yugoslavia,Yugoslavia,0,,
1982,final,yu,tr,Yugoslavia,Turkey,0,,
1982,final,yu,nl,Yugoslavia,Netherlands,0,,
1982,final,yu,dk,Yugoslavia,Denmark,0,,
1982,final,yu,fi,Yugoslavia,Finland,0,,
1983,final,at,lu,Austria,Luxembourg,5,,
1983,final,at,il,Austria,Israel,12,,
1983,final,at,se,Austria,Sweden,8,,
1983,final,at,yu,Austria,Yugoslavia,1,,
1983,final,at,de,Austria,Germany,7,,
1983,final,at,gb,Austria,United Kingdom,10,,
1983,final,at,nl,Austria,Netherlands,4,,
1983,final,at,fr,Austria,France,0,,
1983,final,at,no,Austria,Norway,3,,
1983,final,at,at,Austria,Austria,0,,
1983,final,at,it,Austria,Italy,0,,
1983,final,at,fi,Austria,Finland,2,,
1983,final,at,pt,Austria,Portugal,0,,
1983,final,at,gr,Austria,Greece,0,,
1983,final,at,ch,Austria,Switzerland,6,,
1983,final,at,cy,Austria,Cyprus,0,,
1983,final,at,dk,Austria,Denmark,0,,
1983,final,at,be,Austria,Belgium,0,,
1983,final,at,tr,Austria,Turkey,0,,
1983,final,at,es,Austria,Spain,0,,
1983,final,be,lu,Belgium,Luxembourg,8,,
1983,final,be,il,Belgium,Israel,10,,
1983,final,be,se,Belgium,Sweden,5,,
1983,final,be,yu,Belgium,Yugoslavia,12,,
1983,final,be,de,Belgium,Germany,6,,
1983,final,be,gb,Belgium,United Kingdom,0,,
1983,final,be,nl,Belgium,Netherlands,2,,
1983,final,be,fr,Belgium,France,0,,
1983,final,be,no,Belgium,Norway,7,,
1983,final,be,at,Belgium,Austria,3,,
1983,final,be,it,Belgium,Italy,0,,
1983,final,be,fi,Belgium,Finland,0,,
1983,final,be,pt,Belgium,Portugal,0,,
1983,final,be,gr,Belgium,Greece,0,,
1983,final,be,ch,Belgium,Switzerland,1,,
1983,final,be,cy,Belgium,Cyprus,4,,
1983,final,be,dk,Belgium,Denmark,0,,
1983,final,be,be,Belgium,Belgium,0,,
1983,final,be,tr,Belgium,Turkey,0,,
1983,final,be,es,Belgium,Spain,0,,
1983,final,cy,lu,Cyprus,Luxembourg,10,,
1983,final,cy,il,Cyprus,Israel,0,,
1983,final,cy,se,Cyprus,Sweden,7,,
1983,final,cy,yu,Cyprus,Yugoslavia,8,,
1983,final,cy,de,Cyprus,Germany,0,,
1983,final,cy,gb,Cyprus,United Kingdom,6,,
1983,final,cy,nl,Cyprus,Netherlands,5,,
1983,final,cy,fr,Cyprus,France,4,,
1983,final,cy,no,Cyprus,Norway,0,,
1983,final,cy,at,Cyprus,Austria,3,,
1983,final,cy,it,Cyprus,Italy,1,,
1983,final,cy,fi,Cyprus,Finland,0,,
1983,final,cy,pt,Cyprus,Portugal,0,,
1983,final,cy,gr,Cyprus,Greece,12,,
1983,final,cy,ch,Cyprus,Switzerland,0,,
1983,final,cy,cy,Cyprus,Cyprus,0,,
1983,final,cy,dk,Cyprus,Denmark,2,,
1983,final,cy,be,Cyprus,Belgium,0,,
1983,final,cy,tr,Cyprus,Turkey,0,,
1983,final,cy,es,Cyprus,Spain,0,,
1983,final,dk,lu,Denmark,Luxembourg,2,,
1983,final,dk,il,Denmark,Israel,7,,
1983,final,dk,se,Denmark,Sweden,10,,
1983,final,dk,yu,Denmark,Yugoslavia,12,,
1983,final,dk,de,Denmark,Germany,3,,
1983,final,dk,gb,Denmark,United Kingdom,5,,
1983,final,dk,nl,Denmark,Netherlands,4,,
1983,final,dk,fr,Denmark,France,0,,
1983,final,dk,no,Denmark,Norway,8,,
1983,final,dk,at,Denmark,Austria,6,,
1983,final,dk,it,Denmark,Italy,0,,
1983,final,dk,fi,Denmark,Finland,0,,
1983,final,dk,pt,Denmark,Portugal,0,,
1983,final,dk,gr,Denmark,Greece,0,,
1983,final,dk,ch,Denmark,Switzerland,0,,
1983,final,dk,cy,Denmark,Cyprus,1,,
1983,final,dk,dk,Denmark,Denmark,0,,
1983,final,dk,be,Denmark,Belgium,0,,
1983,final,dk,tr,Denmark,Turkey,0,,
1983,final,dk,es,Denmark,Spain,0,,
1983,final,fi,lu,Finland,Luxembourg,8,,
1983,final,fi,il,Finland,Israel,7,,
1983,final,fi,se,Finland,Sweden,10,,
1983,final,fi,yu,Finland,Yugoslavia,12,,
1983,final,fi,de,Finland,Germany,4,,
1983,final,fi,gb,Finland,United Kingdom,0,,
1983,final,fi,nl,Finland,Netherlands,3,,
1983,final,fi,fr,Finland,France,6,,
1983,final,fi,no,Finland,Norway,0,,
1983,final,fi,at,Finland,Austria,0,,
1983,final,fi,it,Finland,Italy,1,,
1983,final,fi,fi,Finland,Finland,0,,
1983,final,fi,pt,Finland,Portugal,2,,
1983,final,fi,gr,Finland,Greece,5,,
1983,final,fi,ch,Finland,Switzerland,0,,
1983,final,fi,cy,Finland,Cyprus,0,,
1983,final,fi,dk,Finland,Denmark,0,,
1983,final,fi,be,Finland,Belgium,0,,
1983,final,fi,tr,Finland,Turkey,0,,
1983,final,fi,es,Finland,Spain,0,,
1983,final,fr,lu,France,Luxembourg,12,,
1983,final,fr,il,France,Israel,8,,
1983,final,fr,se,France,Sweden,6,,
1983,final,fr,yu,France,Yugoslavia,0,,
1983,final,fr,de,France,Germany,10,,
1983,final,fr,gb,France,United Kingdom,5,,
1983,final,fr,nl,France,Netherlands,2,,
1983,final,fr,fr,France,France,0,,
1983,final,fr,no,France,Norway,0,,
1983,final,fr,at,France,Austria,0,,
1983,final,fr,it,France,Italy,7,,
1983,final,fr,fi,France,Finland,1,,
1983,final,fr,pt,France,Portugal,4,,
1983,final,fr,gr,France,Greece,3,,
1983,final,fr,ch,France,Switzerland,0,,
1983,final,fr,cy,France,Cyprus,0,,
1983,final,fr,dk,France,Denmark,0,,
1983,final,fr,be,France,Belgium,0,,
1983,final,fr,tr,France,Turkey,0,,
1983,final,fr,es,France,Spain,0,,
1983,final,de,lu,Germany,Luxembourg,8,,
1983,final,de,il,Germany,Israel,10,,
1983,final,de,se,Germany,Sweden,12,,
1983,final,de,yu,Germany,Yugoslavia,6,,
1983,final,de,de,Germany,Germany,0,,
1983,final,de,gb,Germany,United Kingdom,3,,
1983,final,de,nl,Germany,Netherlands,2,,
1983,final,de,fr,Germany,France,4,,
1983,final,de,no,Germany,Norway,1,,
1983,final,de,at,Germany,Austria,0,,
1983,final,de,it,Germany,Italy,0,,
1983,final,de,fi,Germany,Finland,7,,
1983,final,de,pt,Germany,Portugal,0,,
1983,final,de,gr,Germany,Greece,0,,
1983,final,de,ch,Germany,Switzerland,0,,
1983,final,de,cy,Germany,Cyprus,5,,
1983,final,de,dk,Germany,Denmark,0,,
1983,final,de,be,Germany,Belgium,0,,
1983,final,de,tr,Germany,Turkey,0,,
1983,final,de,es,Germany,Spain,0,,
1983,final,gr,lu,Greece,Luxembourg,12,,
1983,final,gr,il,Greece,Israel,3,,
1983,final,gr,se,Greece,Sweden,10,,
1983,final,gr,yu,Greece,Yugoslavia,6,,
1983,final,gr,de,Greece,Germany,1,,
1983,final,gr,gb,Greece,United Kingdom,5,,
1983,final,gr,nl,Greece,Netherlands,0,,
1983,final,gr,fr,Greece,France,7,,
1983,final,gr,no,Greece,Norway,0,,
1983,final,gr,at,Greece,Austria,4,,
1983,final,gr,it,Greece,Italy,2,,
1983,final,gr,fi,Greece,Finland,8,,
1983,final,gr,pt,Greece,Portugal,0,,
1983,final,gr,gr,Greece,Greece,0,,
1983,final,gr,ch,Greece,Switzerland,0,,
1983,final,gr,cy,Greece,Cyprus,0,,
1983,final,gr,dk,Greece,Denmark,0,,
1983,final,gr,be,Greece,Belgium,0,,
1983,final,gr,tr,Greece,Turkey,0,,
1983,final,gr,es,Greece,Spain,0,,
1983,final,il,lu,Israel,Luxembourg,12,,
1983,final,il,il,Israel,Israel,0,,
1983,final,il,se,Israel,Sweden,8,,
1983,final,il,yu,Israel,Yugoslavia,10,,
1983,final,il,de,Israel,Germany,0,,
1983,final,il,gb,Israel,United Kingdom,0,,
1983,final,il,nl,Israel,Netherlands,3,,
1983,final,il,fr,Israel,France,1,,
1983,final,il,no,Israel,Norway,4,,
1983,final,il,at,Israel,Austria,2,,
1983,final,il,it,Israel,Italy,6,,
1983,final,il,fi,Israel,Finland,7,,
1983,final,il,pt,Israel,Portugal,0,,
1983,final,il,gr,Israel,Greece,0,,
1983,final,il,ch,Israel,Switzerland,0,,
1983,final,il,cy,Israel,Cyprus,5,,
1983,final,il,dk,Israel,Denmark,0,,
1983,final,il,be,Israel,Belgium,0,,
1983,final,il,tr,Israel,Turkey,0,,
1983,final,il,es,Israel,Spain,0,,
1983,final,it,lu,Italy,Luxembourg,12,,
1983,final,it,il,Italy,Israel,3,,
1983,final,it,se,Italy,Sweden,8,,
1983,final,it,yu,Italy,Yugoslavia,1,,
1983,final,it,de,Italy,Germany,6,,
1983,final,it,gb,Italy,United Kingdom,2,,
1983,final,it,nl,Italy,Netherlands,4,,
1983,final,it,fr,Italy,France,10,,
1983,final,it,no,Italy,Norway,0,,
1983,final,it,at,Italy,Austria,5,,
1983,final,it,it,Italy,Italy,0,,
1983,final,it,fi,Italy,Finland,0,,
1983,final,it,pt,Italy,Portugal,0,,
1983,final,it,gr,Italy,Greece,0,,
1983,final,it,ch,Italy,Switzerland,7,,
1983,final,it,cy,Italy,Cyprus,0,,
1983,final,it,dk,Italy,Denmark,0,,
1983,final,it,be,Italy,Belgium,0,,
1983,final,it,tr,Italy,Turkey,0,,
1983,final,it,es,Italy,Spain,0,,
1983,final,lu,lu,Luxembourg,Luxembourg,0,,
1983,final,lu,il,Luxembourg,Israel,10,,
1983,final,lu,se,Luxembourg,Sweden,0,,
1983,final,lu,yu,Luxembourg,Yugoslavia,8,,
1983,final,lu,de,Luxembourg,Germany,12,,
1983,final,lu,gb,Luxembourg,United Kingdom,6,,
1983,final,lu,nl,Luxembourg,Netherlands,4,,
1983,final,lu,fr,Luxembourg,France,3,,
1983,final,lu,no,Luxembourg,Norway,2,,
1983,final,lu,at,Luxembourg,Austria,0,,
1983,final,lu,it,Luxembourg,Italy,0,,
1983,final,lu,fi,Luxembourg,Finland,1,,
1983,final,lu,pt,Luxembourg,Portugal,7,,
1983,final,lu,gr,Luxembourg,Greece,0,,
1983,final,lu,ch,Luxembourg,Switzerland,5,,
1983,final,lu,cy,Luxembourg,Cyprus,0,,
1983,final,lu,dk,Luxembourg,Denmark,0,,
1983,final,lu,be,Luxembourg,Belgium,0,,
1983,final,lu,tr,Luxembourg,Turkey,0,,
1983,final,lu,es,Luxembourg,Spain,0,,
1983,final,nl,lu,Netherlands,Luxembourg,1,,
1983,final,nl,il,Netherlands,Israel,12,,
1983,final,nl,se,Netherlands,Sweden,3,,
1983,final,nl,yu,Netherlands,Yugoslavia,7,,
1983,final,nl,de,Netherlands,Germany,10,,
1983,final,nl,gb,Netherlands,United Kingdom,5,,
1983,final,nl,nl,Netherlands,Netherlands,0,,
1983,final,nl,fr,Netherlands,France,2,,
1983,final,nl,no,Netherlands,Norway,8,,
1983,final,nl,at,Netherlands,Austria,4,,
1983,final,nl,it,Netherlands,Italy,0,,
1983,final,nl,fi,Netherlands,Finland,0,,
1983,final,nl,pt,Netherlands,Portugal,6,,
1983,final,nl,gr,Netherlands,Greece,0,,
1983,final,nl,ch,Netherlands,Switzerland,0,,
1983,final,nl,cy,Netherlands,Cyprus,0,,
1983,final,nl,dk,Netherlands,Denmark,0,,
1983,final,nl,be,Netherlands,Belgium,0,,
1983,final,nl,tr,Netherlands,Turkey,0,,
1983,final,nl,es,Netherlands,Spain,0,,
1983,final,no,lu,Norway,Luxembourg,0,,
1983,final,no,il,Norway,Israel,6,,
1983,final,no,se,Norway,Sweden,12,,
1983,final,no,yu,Norway,Yugoslavia,8,,
1983,final,no,de,Norway,Germany,10,,
1983,final,no,gb,Norway,United Kingdom,5,,
1983,final,no,nl,Norway,Netherlands,7,,
1983,final,no,fr,Norway,France,3,,
1983,final,no,no,Norway,Norway,0,,
1983,final,no,at,Norway,Austria,0,,
1983,final,no,it,Norway,Italy,0,,
1983,final,no,fi,Norway,Finland,2,,
1983,final,no,pt,Norway,Portugal,0,,
1983,final,no,gr,Norway,Greece,0,,
1983,final,no,ch,Norway,Switzerland,1,,
1983,final,no,cy,Norway,Cyprus,4,,
1983,final,no,dk,Norway,Denmark,0,,
1983,final,no,be,Norway,Belgium,0,,
